yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,1,234,44,0,20.0,7,7,16,17,3,2,57.14,51.52,4,6.61,Matheusinho,matheusinho,150,822523,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,1,240,45,0,25.0,6,7,20,21,11,3,52.63,50.0,2,6.61,Kaiki,kaiki,293,1112484,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,0,233,51,0,0.0,3,9,15,15,4,0,39.47,38.46,2,6.61,Nicolás Quagliata,nicolas-quagliata,202,1009556,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,7,484,71,0,33.33,14,10,31,38,5,5,57.41,50.67,8,6.61,Emerson Ramon,emerson-ramon,53,1130178,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
1,10,612,61,0,71.43,5,11,21,31,11,8,41.18,47.69,6,6.61,Luan,luan,583,942426,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,6,221,34,0,54.55,0,8,1,7,1,1,11.11,35.0,5,6.6,Edu,edu,390,868864,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,8,829,158,0,33.33,18,15,41,49,12,9,56.16,50.52,8,6.6,João Lucas,joao-lucas,266,981019,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,5,101,13,0,62.5,2,4,4,9,2,1,44.44,52.94,1,6.6,Marcelo Cirino,marcelo-cirino,109,329027,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,3,106,6,0,33.33,1,4,2,5,1,0,40.0,35.71,0,6.6,Philippe Costa,philippe-costa,24,931508,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,1,227,28,0,33.33,3,10,15,16,2,2,57.69,55.17,1,6.6,Thiago Andrade,thiago-andrade,189,1106509,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,5,318,50,0,71.43,6,6,18,23,9,3,50.0,53.49,2,6.6,Thomas Luciano,thomas-luciano,40,1117180,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,13,531,88,1,65.0,4,15,22,35,11,5,56.41,59.32,1,6.6,Patric Calmon,patric-calmon,34,987168,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,0,20,8,0,0.0,1,2,2,2,0,0,66.67,66.67,0,6.6,Giovani,giovani,1243,1066717,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
2,4,71,9,0,36.36,2,4,5,9,3,0,50.0,42.86,1,6.6,Eguinaldo,eguinaldo,542,1390545,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,0,15,0,0,0.0,0,1,1,1,1,0,50.0,25.0,0,6.6,Reinaldo,reinaldo,41,981635,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,1,54,10,0,100.0,0,4,1,2,0,0,25.0,40.0,2,6.6,Ed Carlos,ed-carlos,88,1066714,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,5,71,17,0,71.43,0,2,1,6,2,1,20.0,50.0,2,6.6,Alfredo Morelos,alfredo-morelos,2267,831085,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,0,11,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.6,Kauan Santos,kauan-santos,93,1411222,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
0,1,131,17,0,100.0,4,8,7,8,1,0,50.0,53.33,2,6.6,Paulo Vitor,paulo-vitor,118,881153,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,1,90,2,0,100.0,0,1,0,1,0,1,0.0,100.0,0,6.6,Brenno,brenno,273,914481,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,0,9,1,0,0.0,0,1,1,1,0,0,100.0,100.0,0,6.6,Jair Paula,jair-paula,90,1170722,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,0,11,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.6,Marcos Victor,marcos-victor,88,1174196,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,0,16,3,0,0.0,0,1,1,1,1,0,33.33,25.0,1,6.6,Isaac,isaac,64,1471239,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,0,16,1,0,0.0,1,1,1,1,2,0,20.0,20.0,0,6.6,Paulo Vitor,vitor-paulo,32,1488136,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,1,15,2,0,100.0,2,1,4,5,0,0,66.67,71.43,0,6.6,Araújo,araujo,22,1584796,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,0,15,0,0,0.0,1,1,1,1,0,0,100.0,100.0,0,6.6,Ricardo Cerqueira,ricardo-cerqueira,18,1412633,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,2,11,2,0,100.0,1,1,1,3,0,0,100.0,100.0,0,6.6,Ighor Gabryel,ighor-gabryel,2,1106530,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,1,14,0,0,50.0,0,2,2,3,1,0,50.0,50.0,0,6.6,André Luiz,andre-luiz,310,1133282,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
0,4,81,18,0,80.0,2,5,11,15,5,1,47.83,53.57,1,6.6,Juan Iturbe,juan-iturbe,497,146415,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,0,186,29,0,0.0,2,5,9,9,4,2,42.86,40.91,4,6.6,Sandry,sandry,382,973847,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,2,286,18,0,20.0,1,6,7,9,2,2,63.64,42.86,1,6.6,Manoel,manoel,282,84845,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
3,5,733,124,0,25.0,49,22,82,87,22,7,53.25,50.0,14,6.6,Kaio César,kaio-cesar,96,1396009,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
6,4,970,126,1,50.0,3,20,31,35,13,13,38.75,39.77,5,6.6,Gabriel Neves,gabriel-neves,931,875294,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
2,9,557,70,1,21.95,13,19,32,41,12,4,49.23,38.68,6,6.59,Lucca,lucca,204,1199435,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,13,1091,197,0,44.83,16,18,50,63,21,13,40.98,41.72,11,6.59,Rodriguinho,rodriguinho,63,1174770,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
4,11,598,54,0,45.83,9,15,21,32,15,7,46.67,46.38,3,6.59,Lucas Mineiro,lucas-mineiro,74,840077,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
3,12,830,81,1,57.14,8,14,35,47,14,9,54.69,55.29,6,6.59,Willian Farias,willian-farias,87,243239,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
5,14,414,72,0,63.64,4,14,26,40,16,6,43.33,48.78,8,6.59,Matheus Dias,dias-matheus,157,1020610,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,17,629,72,0,37.78,9,13,19,36,19,10,34.55,36.0,7,6.59,João Pedro Galvão,joao-pedro-galvao,1499,123208,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
5,11,640,81,0,44.0,15,13,32,43,15,8,44.44,44.33,11,6.59,Arturo Vidal,arturo-vidal,9366,18342,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,4,508,62,0,36.36,16,10,32,36,13,6,45.07,43.9,4,6.59,Guilherme Biro,guilherme-biro,879,1106667,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
4,18,571,60,0,69.23,0,9,9,27,6,6,40.91,56.25,1,6.59,Manuel Capasso,manuel-capasso,273,940611,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,3,382,51,0,50.0,6,7,15,18,4,3,42.86,43.9,5,6.59,Luís Oyama,luis-oyama,176,922570,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,9,485,44,0,40.91,4,7,7,16,7,6,50.0,44.44,0,6.59,Rodrigo Ely,rodrigo-ely,418,168745,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,11,548,64,0,45.83,13,13,30,41,20,6,47.62,47.13,4,6.58,Pedro Augusto,pedro-augusto,107,922556,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
2,7,592,113,0,35.0,4,18,38,45,13,4,40.43,39.47,16,6.58,Gustavinho,gustavinho,106,1463904,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,4,298,51,0,40.0,10,11,22,26,4,1,44.9,44.07,4,6.58,Gustavo Silva,gustavo-silva,658,863283,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
2,8,413,43,0,38.1,3,12,18,26,11,5,40.0,39.39,4,6.58,Ian Luccas,ian-luccas,108,1046496,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,1,82,10,1,100.0,0,6,3,4,1,0,75.0,80.0,0,6.58,Fernando Henrique,fernando-henrique,122,1067634,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,2,115,17,0,40.0,3,5,4,6,4,1,36.36,37.5,0,6.58,Giovanni,giovanni,297,1036002,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
1,16,184,35,0,61.54,3,9,6,22,9,0,31.58,48.89,3,6.58,Bruno Mezenga,bruno-mezenga,165,60472,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,3,553,61,1,23.08,3,13,9,12,12,5,25.71,25.0,10,6.58,Raphael Guzzo,raphael-guzzo,97,190151,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,2,129,20,0,66.67,2,4,4,6,3,1,44.44,50.0,1,6.58,Josué,josue,36,1584795,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
3,4,309,63,0,44.44,10,8,26,30,9,3,61.9,58.82,2,6.58,Hayner,hayner,90,807767,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
2,14,632,136,0,46.67,8,22,39,53,10,3,40.63,42.06,16,6.57,Alesson,alesson,64,871015,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,4,247,16,0,28.57,3,8,9,13,8,3,32.14,30.95,4,6.57,Cauan Barros,barros-cauan,131,1444694,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,17,506,45,0,68.0,0,7,5,22,10,5,23.81,47.83,0,6.57,Wanderson,wanderson,44,368846,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,6,496,72,0,50.0,1,7,31,37,9,7,49.21,49.33,6,6.57,Nathan,nathan,198,1016912,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
5,73,2174,211,1,72.28,6,30,40,113,36,24,45.45,59.79,3,6.57,Iago Maidana,iago-maidana,233,599686,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,11,565,120,0,40.74,13,22,55,66,9,2,48.67,47.14,16,6.57,Patrick,patrick,594,594428,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
1,1,267,21,0,25.0,6,7,10,11,7,2,45.45,42.31,1,6.57,Edu,edu,41,989715,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
1,3,84,12,0,60.0,0,6,2,5,3,0,20.0,33.33,2,6.57,Vinicius Zanocelo,vinicius-zanocelo,291,973841,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
2,9,312,61,0,50.0,3,8,20,29,9,4,46.51,47.54,5,6.56,Lucas Milla,lucas-milla,90,1176212,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,8,501,98,0,61.54,7,9,26,34,12,7,56.52,57.63,1,6.56,Dalbert,dalbert,395,385386,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,5,223,31,0,26.32,6,10,9,14,14,1,28.13,27.45,8,6.56,Luciano Arriagada,luciano-arriagada,473,1014798,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
4,8,1132,112,0,40.0,3,17,22,30,18,14,34.38,35.71,2,6.56,Lucas Kal,lucas-kal,124,840118,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,3,516,47,0,30.0,1,13,14,17,12,6,29.79,29.82,2,6.55,Neto Moura,neto-moura,213,559034,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
11,21,1946,236,1,51.22,17,29,79,100,64,23,35.43,37.88,11,6.55,Rodrigo Fernández,rodrigo-fernandez,303,877599,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,7,217,18,1,50.0,1,10,2,9,5,0,25.0,40.91,1,6.55,Wellington Paulista,wellington-paulista,245,29106,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,6,296,26,0,60.0,10,6,18,24,4,2,54.55,55.81,5,6.55,Júnior Urso,junior-urso,175,243251,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,0,24,4,0,0.0,0,2,0,0,2,0,0.0,0.0,1,6.55,Jhonny Lucas,jhonny-lucas,74,893524,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,0,39,4,0,0.0,0,2,2,2,0,0,66.67,40.0,1,6.55,Gabriel Silva,gabriel-silva,68,1176796,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,1,32,4,0,100.0,2,2,5,6,0,0,62.5,66.67,0,6.55,Pablinho,pablinho,13,1465710,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,1,71,2,0,33.33,2,4,3,4,1,0,75.0,57.14,0,6.55,Rodrigo Caio,rodrigo-caio,1625,166273,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
3,0,183,29,0,0.0,5,8,17,17,10,1,47.22,44.74,3,6.55,Luan Dias,luan-dias,85,1016887,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,12,328,45,0,44.44,10,13,18,30,8,2,39.13,41.1,9,6.55,Felipe Augusto,felipe-augusto,431,1106681,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,4,424,76,0,44.44,3,9,15,19,8,4,37.5,38.78,5,6.54,Diogo Batista,batista-diogo,28,1120958,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
2,1,229,51,0,33.33,5,7,21,22,7,2,50.0,48.89,5,6.54,Kevin,kevin,680,1112879,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
1,13,499,42,0,59.09,2,8,7,20,4,6,41.18,51.28,1,6.54,Matheus Felipe,matheus-felipe,65,1110173,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
3,7,295,41,0,30.43,12,11,20,27,6,2,44.44,39.71,8,6.54,Erison,erison,703,1089111,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,0,43,6,0,0.0,1,3,1,1,2,0,33.33,25.0,0,6.53,Renato Kayzer,renato-kayzer,253,814723,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,4,589,103,0,36.36,4,10,25,29,16,7,40.98,40.28,4,6.53,Jhoanner Chávez,jhoanner-chavez,245,1002458,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,3,212,20,0,50.0,0,7,4,7,2,1,57.14,53.85,0,6.53,Felipe Andrade,felipe-andrade,36,1502619,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,2,186,23,0,33.33,1,3,9,11,3,2,42.86,40.74,2,6.53,JP Galvão,jp-galvao,66,1105815,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,4,33,5,0,66.67,1,8,0,4,1,0,0.0,57.14,0,6.53,Réver,rever,328,39421,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,5,1254,234,1,22.73,7,19,42,47,19,15,45.16,40.87,6,6.53,Camilo Cándido,camilo-candido,213,924073,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
0,9,394,34,0,47.37,2,7,7,16,7,4,41.18,44.44,1,6.53,Miranda,miranda,167,926868,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,4,322,75,0,66.67,12,8,29,33,5,3,56.86,57.89,4,6.53,Thauan Lara,thauan-lara,166,1116956,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,6,1349,116,1,100.0,2,15,1,7,1,15,50.0,87.5,0,6.53,Matheus Cavichioli,matheus-cavichioli,230,243097,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,2,117,35,0,66.67,0,4,5,7,2,1,33.33,38.89,5,6.53,Igor Formiga,igor-formiga,61,1009030,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,3,303,63,0,33.33,2,13,13,16,8,2,31.71,32.0,10,6.53,Stênio,stenio,253,1046740,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,2,74,10,0,66.67,4,4,7,9,5,0,41.18,45.0,2,6.53,Igor,igor,180,1128846,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
5,37,1432,135,1,52.86,4,22,26,63,21,16,48.15,50.81,0,6.52,Éder Ferreira,eder-ferreira,106,842072,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,6,293,52,0,28.57,8,9,11,17,3,2,37.93,34.0,10,6.52,Arthur Sales,arthur-sales,204,1105780,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,10,1094,157,0,45.45,10,23,61,71,23,13,40.94,41.52,21,6.51,Breno Cascardo,breno-cascardo,71,1469514,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,3,172,16,0,23.08,1,8,5,8,4,1,35.71,29.63,1,6.51,Jailson,jailson,418,794861,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
0,2,128,32,0,50.0,3,8,13,15,3,0,38.24,39.47,3,6.51,Weslley Patati,weslley-patati,243,1148468,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
3,4,403,34,1,16.67,9,14,14,18,9,2,46.67,33.33,3,6.51,Alerrandro,alerrandro,305,923948,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
3,11,1811,208,1,33.33,38,25,86,97,20,20,50.0,47.32,12,6.5,Lucas Braga,lucas-braga,352,934801,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,2,257,24,0,66.67,3,7,13,15,6,2,44.83,46.88,4,6.5,Javier Méndez,javier-mendez,44,924858,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,0,11,2,0,0.0,0,2,1,1,1,0,50.0,50.0,0,6.5,Carlos Eduardo,eduardo-carlos,54,1199473,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,0,19,1,0,0.0,0,1,0,0,0,0,0.0,0.0,1,6.5,Lucas Piazón,lucas-piazon,447,156025,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
0,0,21,4,0,0.0,0,1,1,1,0,0,33.33,25.0,1,6.5,Mateo Ponte,mateo-ponte,308,1099163,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,0,45,2,0,0.0,0,1,2,2,0,0,33.33,33.33,0,6.5,Darlan,darlan,137,973924,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,0,8,1,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.5,Lian,lian,29,1495875,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,2,170,20,0,28.57,0,2,0,2,1,2,0.0,22.22,0,6.5,Matheus Belém,matheus-belem,119,1466551,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,2,25,1,0,50.0,1,2,1,3,2,0,50.0,50.0,0,6.5,Natã,nata,71,1175603,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,0,30,3,0,0.0,1,2,3,3,1,0,50.0,50.0,0,6.5,Pedro Junqueira,pedro-junqueira,40,1217904,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,2,53,9,0,40.0,0,2,1,3,3,0,20.0,30.0,0,6.5,Lucas Emmanuel,emmanuel-lucas,14,1106773,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,2,243,26,0,33.33,1,8,13,15,7,2,41.94,40.54,4,6.49,Higor Meritão,higor-meritao,70,973845,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,26,1381,177,0,55.32,9,17,34,60,15,17,47.89,50.85,6,6.48,Dodô,dodo,381,108481,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
4,8,803,168,0,47.06,1,12,20,28,16,10,35.71,38.36,3,6.48,Marcinho,marcinho,145,840148,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,0,113,20,0,0.0,0,4,3,3,2,1,33.33,30.0,0,6.48,Gabriel Barros,barros-gabriel,159,1020259,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,13,344,26,0,68.42,2,4,7,20,4,4,63.64,66.67,0,6.48,Tobias Figueiredo,tobias-figueiredo,150,96999,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
1,3,370,28,0,42.86,2,8,13,16,4,4,48.15,47.06,2,6.48,Rodrigo,rodrigo,119,1105849,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,10,359,59,0,45.45,9,10,20,30,7,4,41.67,42.86,4,6.47,Diego Gonçalves,diego-goncalves,67,344077,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,4,248,61,0,50.0,2,11,14,18,13,1,34.15,36.73,1,6.47,Rodriguinho,rodriguinho,385,1200730,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,0,401,58,0,0.0,9,9,29,29,6,6,51.79,48.33,5,6.47,Gabriel Pirani,gabriel-pirani,517,1065962,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
1,2,62,15,0,33.33,2,3,6,8,0,0,50.0,44.44,4,6.47,Mateus Gonçalves,mateus-goncalves,65,787480,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,19,1091,113,0,50.0,6,13,27,46,13,13,52.94,51.69,1,6.46,João Basso,joao-basso,197,850955,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,2,332,65,0,33.33,3,14,11,13,6,1,32.35,32.5,3,6.46,Lucas Mugni,lucas-mugni,102,249881,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,3,169,41,0,60.0,2,5,9,12,4,1,56.25,57.14,1,6.46,Marcos Vinícius,marcos-vinicius,18,942054,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,3,255,35,0,50.0,1,7,2,5,2,3,25.0,35.71,1,6.46,Uendel,uendel,94,123357,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
1,2,114,27,0,40.0,3,4,7,9,3,1,36.84,37.5,5,6.45,William Pottker,william-pottker,198,243501,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,1,185,13,0,100.0,2,4,6,7,6,4,35.29,38.89,1,6.45,Andreas Samaris,andreas-samaris,519,108398,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,240,43,0,0.0,3,7,13,13,2,1,39.39,34.21,5,6.44,Zinho Hoffmann,zinho-hoffmann,137,1385003,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,1,183,18,0,50.0,3,5,7,8,3,1,43.75,44.44,2,6.44,Japa,japa,64,1466777,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,1,450,38,0,100.0,0,5,0,1,0,5,0.0,100.0,0,6.44,Lucão,lucao,163,981586,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,1,384,38,0,33.33,1,5,1,2,0,4,100.0,50.0,0,6.44,Luan Polli,luan-polli,86,880117,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,8,584,52,0,53.33,2,7,16,24,6,6,48.48,50.0,1,6.41,Jean Pedroso,jean-pedroso,285,1462756,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,30,6,0,0.0,1,1,2,2,2,0,28.57,25.0,0,6.4,William,william,188,1604944,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,5,292,54,1,45.45,3,5,9,14,6,3,56.25,51.85,2,6.4,Gustavo Garcia,gustavo-garcia,425,1002443,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
0,4,89,12,0,57.14,0,1,1,5,1,1,100.0,62.5,0,6.4,Fabián Balbuena,fabian-balbuena,910,339447,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
4,8,463,63,0,61.54,1,6,4,12,9,6,26.67,42.86,1,6.4,Thiago Dombroski,thiago-dombroski,27,1134106,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,0,8,0,0,0.0,0,1,0,0,0,0,0.0,0.0,0,6.4,Nahuel Ferraresi,nahuel-ferraresi,930,881215,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,1,8,1,0,100.0,0,1,0,1,0,0,0.0,50.0,0,6.4,Ivonei,ivonei,188,988780,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
