tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
4,0,0,0,0,0,0,0,1,6.33,Yerlin Quinonez,quinonez-yerlin,1,1416329,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,0,1,0,0,0,0,7,0,6.32,Humberto Acevedo,humberto-acevedo,18,873463,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
7,0,0,8,0,0,0,9,3,6.32,Matias Ferreira,ferreira-matias,10,1121486,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.3,Isaac Sanchez,sanchez-isaac,21,1482441,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.3,Kevin Peralta,kevin-peralta,1,869788,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,0,1,6.3,Darwin Nazareno,nazareno-darwin,1,1185827,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,0,0,0,0,1,0,0,0,6.3,Luis Felipe Fernandez-Salvador,luis-felipe-fernandez-salvador,4,1172588,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,0,0,2,0,0,0,7,0,6.27,José Luis Quiñones,jose-luis-quinones,0,1479175,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,0,1,0,0,1,0,4,0,6.27,Darwin Cuero,darwin-cuero,2,155766,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.25,Juan Martin Rojas,rojas-juan-martin,6,1092606,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,1,0,6.25,Eduardo Bores,bores-eduardo,5,1466876,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,5,4,6.2,Jefferson Quinonez,jefferson-quinonez,0,964884,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,2,2,6.2,Byron Carabalí,byron-carabali,1,1464255,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
2,0,0,6,0,2,0,14,1,6.16,Jeison Mina,jeison-mina,10,1201400,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
4,0,0,1,0,0,0,3,3,6.15,Marcelo Mantilla,mantilla-marcelo,2,1485141,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,0,0,2,0,0,0,0,2,6.13,Lenin Chininin,lenin-chininin,3,1473216,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,6.1,Jose Cevallos,jose-cevallos,1,822715,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
4,0,0,3,0,0,0,2,0,6.05,Luis Cordova,cordova-luis,13,1396217,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,0,0,0,0,2,0,5,0,6.03,Yuber Mosquera,yuber-mosquera,13,126094,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
2,0,0,3,0,1,0,2,1,6.0,Jeison Alfonso Dominguez,jeison-alfonso-dominguez,1,590094,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
2,1,0,7,0,1,0,23,1,6.0,Anderson Ordóñez,anderson-ordonez,11,246967,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,1,0,5.5,Efrain Garcia,efrain-garcia,3,1185493,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Gabriel Marques,gabriel-marques,16,126614,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Gonzalo Valenzuela,gonzalo-valenzuela,2,981344,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Anthony Alvarez,alvarez-anthony,0,1473021,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Gilmar Napa,gilmar-napa,49,1002442,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Lenin Alex Usca,usca-lenin-alex,1,1103934,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,David Ortiz,ortiz-david,1,1156400,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,0,0.0,Luis Moreno,moreno-luis,1,1518765,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
