yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
3,14,837,166,0,46.67,3,12,32,46,19,10,45.71,46.0,4,6.83,Marcelo Herrera,marcelo-herrera,190,954700,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,22,1587,232,0,41.51,24,25,77,99,25,19,44.51,43.81,21,6.82,Francisco González Metilli,francisco-gonzalez-metilli,104,896773,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
1,41,1373,134,0,45.05,26,22,34,75,12,17,54.84,49.02,3,6.82,Mauro Boselli,mauro-boselli,403,31973,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
3,73,1760,249,0,66.36,4,22,34,107,19,18,50.0,60.11,3,6.82,Maximiliano Centurión,maximiliano-centurion,45,976345,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
3,43,2025,322,0,62.32,13,23,52,95,21,23,59.77,60.9,6,6.82,Christian Javier Báez,christian-javier-baez,68,136758,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
3,5,707,135,0,31.25,24,19,58,63,11,5,58.0,54.31,6,6.82,Matías Godoy,matias-godoy,255,1003016,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
5,12,1570,184,0,38.71,22,25,38,50,6,17,45.78,43.86,18,6.82,Ramón Ábila,ramon-abila,330,788935,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,25,1831,312,0,28.74,15,26,43,68,18,20,35.83,32.85,38,6.82,Lucas Gamba,lucas-gamba,84,789445,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
5,34,2094,379,0,47.89,11,26,77,111,29,23,46.67,47.03,14,6.82,Lucas Arce,lucas-arce,12,1109302,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
8,98,1762,264,0,48.51,31,23,81,179,59,21,37.5,42.82,31,6.82,Adam Bareiro,adam-bareiro,491,871580,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
7,1,1656,286,0,11.11,44,23,102,103,17,18,50.25,48.58,34,6.82,Santiago Toloza,santiago-toloza,164,1018410,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
5,4,1977,307,2,26.67,13,24,109,113,21,23,53.69,51.83,28,6.82,Kevin Gutiérrez,kevin-gutierrez,85,914145,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
8,84,1905,268,1,68.29,26,25,113,197,53,22,50.45,56.77,14,6.82,Emiliano Méndez,emiliano-mendez,3,841958,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
6,29,1493,225,0,61.7,19,21,73,102,36,19,50.69,53.4,10,6.82,Carlos Arce,carlos-arce,10,992061,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
1,40,992,134,1,57.97,11,13,39,79,14,10,60.0,58.96,2,6.82,Lucas Suárez,lucas-suarez,30,579312,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,10,1152,225,0,21.74,15,21,79,89,20,12,50.0,43.63,28,6.82,Elías Cabrera,elias-cabrera,84,1201391,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,97,1349,248,0,51.87,12,20,44,141,12,16,52.38,52.03,11,6.82,Franco Soldano,franco-soldano,149,789446,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
1,24,1672,335,0,52.17,44,21,111,135,14,19,51.15,51.33,25,6.81,Facundo Colidio,facundo-colidio,684,927308,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
5,30,1478,189,0,63.83,15,21,61,91,31,18,48.03,52.3,7,6.81,Fernando Martinez,martinez-fernando,20,974318,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,29,1249,112,0,43.94,1,16,26,55,9,15,61.9,50.93,0,6.81,Gonzalo Goñi,gonzalo-goni,27,871805,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
4,15,898,139,0,55.56,20,16,60,75,28,10,53.57,53.96,6,6.81,Cristian Vega,cristian-vega,10,941433,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,45,1241,135,0,64.29,5,16,22,67,14,15,52.38,59.82,1,6.81,Franco Sbuttoni,franco-sbuttoni,3,830753,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
4,16,1429,242,0,57.14,19,26,88,104,22,16,48.89,50.0,20,6.81,Santiago Solari,solari-santiago,57,1104323,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
4,8,735,187,1,42.11,20,21,64,72,23,6,49.61,48.65,11,6.81,Agustín Palavecino,agustin-palavecino,440,941541,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,5,1132,178,0,18.52,30,23,57,62,9,14,46.34,41.33,14,6.81,Franco Orozco,orozco-franco,225,1003025,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
3,14,1624,368,2,34.15,33,24,98,112,14,17,56.65,52.34,17,6.81,Santiago Montiel,montiel-santiago,96,1065611,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
1,1,226,54,0,50.0,4,12,16,17,3,0,43.24,43.59,5,6.81,Bryan Castrillón,bryan-castrillon,121,954761,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
2,4,532,114,0,33.33,20,12,43,47,11,6,52.44,50.0,15,6.81,Maximiliano Comba,maximiliano-comba,20,944622,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
3,4,717,137,0,36.36,12,13,34,38,12,11,57.63,54.29,8,6.81,Luciano Gómez,luciano-gomez,15,830605,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
4,32,1834,299,1,39.51,48,25,126,158,19,22,53.85,50.16,45,6.81,Mauro Luna Diale,mauro-luna-diale,75,871804,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,90,1781,416,0,56.6,21,26,97,187,26,23,47.32,51.37,28,6.81,Gabriel Graciani,gabriel-graciani,28,584418,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
3,3,2340,265,0,60.0,0,26,2,5,0,26,100.0,71.43,0,6.81,Tomás Durso,tomas-durso,47,895734,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
4,10,772,176,0,41.67,18,19,67,77,14,8,54.03,52.03,11,6.81,Fabricio Domínguez,fabricio-dominguez,97,939934,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
5,51,1971,163,1,50.5,15,22,41,92,20,22,53.95,51.98,2,6.8,Franco Calderón,franco-calderon,36,981341,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
2,57,1975,321,0,45.6,27,24,55,112,26,24,33.33,38.62,42,6.8,Bruno Sepúlveda,bruno-sepulveda,67,981451,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
5,9,1562,221,0,39.13,48,24,105,114,34,19,51.72,50.44,18,6.8,Jonatan Gómez,jonatan-gomez,100,986257,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
2,22,819,110,0,43.14,9,21,19,41,10,9,46.34,44.57,4,6.8,Miguel Borja,miguel-borja,2320,329601,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
4,48,1666,318,0,28.92,33,26,78,126,29,18,44.57,36.95,50,6.8,Matías Giménez Rojas,matias-gimenez-rojas,177,977680,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
2,9,1308,230,0,42.86,11,22,54,63,9,16,41.54,41.72,27,6.8,Nicolas Oroz,nicolas-oroz,108,558790,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
7,28,1465,248,0,59.57,18,21,103,131,38,17,50.99,52.61,22,6.8,Sergio Ortiz,ortiz-sergio,35,1199248,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
4,17,1260,250,0,56.67,5,18,61,78,13,15,50.0,51.32,3,6.8,Lucas Blondel,lucas-blondel,189,860003,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
3,16,1283,225,0,42.11,11,17,80,96,14,14,57.97,54.55,9,6.8,Braian Aguirre,braian-aguirre,90,1084963,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,27,1011,212,0,47.37,3,16,43,70,14,12,47.78,47.62,9,6.8,Jean Rosso,jean-rosso,27,924891,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,0,31,6,0,0.0,3,2,4,4,1,0,80.0,80.0,0,6.8,Axel Atum,atum-axel,53,1485373,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
5,61,1313,226,1,59.22,29,24,65,126,28,14,43.33,49.8,38,6.8,Gastón Verón,gaston-veron,201,924198,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
4,31,1325,160,0,47.69,5,17,29,60,11,15,59.18,52.63,3,6.8,Miguel Brizuela,miguel-brizuela,21,990283,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,2,37,6,0,66.67,3,2,4,6,0,0,80.0,75.0,0,6.8,Tomas Adoryan,adoryan-tomas,4,1199319,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,1,145,13,0,50.0,2,2,8,9,2,1,66.67,64.29,0,6.8,Julián Aude,julian-aude,282,1017474,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,1,25,4,0,100.0,3,1,3,4,0,0,75.0,80.0,0,6.8,Andrés Amaya,andres-amaya,107,876723,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,0,19,4,0,0.0,0,1,1,1,0,0,100.0,50.0,0,6.8,Francisco Facello,francisco-facello,6,1464854,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,0,37,0,0,0.0,0,1,1,1,1,1,50.0,50.0,0,6.8,Thiago Yossen,thiago-yossen,4,1508167,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
0,1,24,5,0,100.0,1,1,3,4,1,0,75.0,80.0,0,6.8,Lisandro Morales,morales-lisandro,4,1515402,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,0,12,3,0,0.0,0,1,3,3,1,0,60.0,60.0,0,6.8,Lucas Naranjo,naranjo-lucas,1,1130761,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,2,155,33,0,66.67,0,2,11,13,2,2,44.0,46.43,5,6.8,Leonel Di Plácido,leonel-di-placido,285,546338,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,4,282,32,0,28.57,7,4,12,16,4,4,70.59,51.61,0,6.8,Matias Moreno,matias-moreno,11,1496360,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,2,311,45,0,40.0,5,4,18,20,2,3,69.23,64.52,1,6.8,José Goméz,jose-gomez,1,1210616,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
3,9,1244,118,1,20.45,16,23,41,50,8,13,52.56,40.98,15,6.8,Miguel Merentiel,miguel-merentiel,910,892275,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,6,1662,355,0,30.0,22,23,92,98,13,18,47.18,45.58,25,6.8,Juan Gauto,juan-gauto,601,1018426,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,8,1665,140,0,88.89,1,19,0,8,0,19,0.0,80.0,0,6.79,Leonardo Burián,leonardo-burian,93,34182,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
2,7,976,148,0,41.18,10,18,34,41,8,10,57.63,53.95,5,6.79,Gabriel Compagnucci,gabriel-compagnucci,16,944621,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
1,29,1062,102,0,54.72,9,18,26,55,5,11,70.27,61.11,0,6.79,Juan Komar,juan-komar,109,376734,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
2,7,1888,577,0,33.33,14,25,99,106,18,22,45.0,43.98,25,6.79,Eric Meza,eric-meza,52,941092,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
6,29,1886,208,1,54.72,23,25,71,100,25,23,55.47,55.25,8,6.79,Guillermo Acosta,guillermo-acosta,14,830747,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,52,763,97,1,78.79,8,12,18,70,12,9,56.25,71.43,0,6.79,Miguel Jacquet,miguel-jacquet,35,385746,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
7,16,1264,224,0,48.48,16,23,85,101,30,14,50.0,49.75,15,6.79,Franco Díaz,franco-diaz,56,1018402,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,7,601,149,0,41.18,14,11,44,51,5,6,61.97,57.95,9,6.79,Lucas Castro,lucas-castro,134,122711,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
4,34,1779,417,1,60.71,18,21,94,128,22,21,61.84,61.54,16,6.79,Emanuel Coronel,emanuel-coronel,85,895593,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
1,26,558,68,0,63.41,5,11,12,38,8,7,35.29,50.67,8,6.79,Jhonatan Candia,jhonatan-candia,55,877628,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
5,12,561,71,0,60.0,6,11,43,55,13,6,53.75,55.0,6,6.79,Leonel Picco,leonel-picco,31,981350,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,10,1171,192,0,28.57,20,19,84,94,24,12,54.19,49.47,17,6.79,Álan Rodríguez,alan-rodriguez,87,874576,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
2,35,2143,305,0,38.46,10,26,96,131,19,26,47.29,44.56,23,6.79,Gonzalo Abrego,gonzalo-abrego,102,1084967,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
0,73,853,108,0,51.05,6,19,7,80,7,10,31.82,48.48,3,6.79,Mauro Quiroga,mauro-quiroga,52,129862,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,69,1510,243,2,58.97,10,17,53,122,24,17,53.0,56.22,5,6.79,Nicolas Capraro,capraro-nicolas,15,1190570,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
3,61,2074,216,3,52.14,11,24,34,95,22,24,50.75,51.63,1,6.79,Alejandro Rebola,alejandro-rebola,15,830672,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,14,1145,227,0,40.0,5,14,40,54,11,13,54.05,49.54,1,6.78,Bautista Barros Schelotto,bautista-barros-schelotto,28,1085929,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,12,1451,249,2,36.36,30,24,76,88,14,16,46.91,45.13,19,6.78,Luciano Boggio,boggio-luciano,100,980190,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
1,7,1247,247,0,28.0,12,19,85,92,12,17,57.82,53.49,9,6.78,Juan Barinaga,juan-barinaga,53,974729,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,49,1644,328,0,56.32,13,22,73,122,16,18,42.94,47.47,32,6.78,Tadeo Allende,tadeo-allende,143,1108451,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
4,45,1440,206,0,42.45,43,26,81,126,25,16,54.0,49.22,24,6.78,Abiel Osorio,osorio-abiel,147,1190083,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
4,32,1119,176,0,71.11,10,15,42,74,8,13,61.76,65.49,3,6.78,Diego Gómez,diego-gomez,404,1186010,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,2,1620,274,0,66.67,3,18,3,5,0,18,75.0,71.43,0,6.78,Marcos Ledesma,marcos-ledesma,12,757762,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
4,20,841,136,2,64.52,17,14,40,60,10,10,61.54,62.5,7,6.78,Ángelo Martino,angelo-martino,49,860046,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,30,791,113,0,53.57,10,17,21,51,15,8,33.87,43.22,14,6.78,Salomón Rondón,salomon-rondon,2200,35532,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
0,6,782,152,0,31.58,28,20,59,65,9,8,60.82,56.03,14,6.78,Rodrigo Cabral,rodrigo-cabral,50,997539,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
1,10,1230,217,0,30.3,11,21,60,70,12,16,48.39,44.59,19,6.78,Franco Watson,watson-franco,58,1018412,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
4,10,1776,335,0,37.04,34,22,70,80,24,21,50.72,48.48,6,6.77,Leonardo Godoy,leonardo-godoy,123,794006,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
8,47,1905,210,0,54.02,7,22,39,86,15,22,50.65,52.44,7,6.77,Nicolás Romero,nicolas-romero,59,1102816,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,20,1056,170,0,45.45,8,15,35,55,10,12,51.47,49.11,6,6.77,Emmanuel Más,emmanuel-mas,71,249271,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
2,6,983,146,1,50.0,23,14,60,66,15,14,57.14,56.41,3,6.77,Agustín Giay,agustin-giay,641,1106603,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
10,15,1792,171,1,38.46,13,23,108,123,60,20,48.0,46.59,11,6.77,Yeison Gordillo,yeison-gordillo,81,285429,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,27,1761,222,0,50.0,14,23,102,129,26,20,49.28,49.43,25,6.77,Ivan Gómez,ivan-gomez,50,849136,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,18,2251,428,1,54.55,10,26,64,82,13,26,45.07,46.86,11,6.77,Alan Rodríguez,alan-rodriguez,199,990289,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
2,5,762,124,0,26.32,10,17,52,57,20,9,53.61,49.14,10,6.77,Kevin Lopez,lopez-kevin,52,1163996,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
0,30,1521,260,0,50.0,5,19,57,87,13,16,55.34,53.37,3,6.77,Néstor Breitenbruch,nestor-breitenbruch,32,579356,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
4,79,1648,248,1,47.31,56,24,85,164,40,20,45.95,46.59,23,6.77,Matías Cóccaro,matias-coccaro,279,903286,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
4,24,487,60,1,68.57,3,10,13,37,6,4,65.0,67.27,1,6.77,Braian Salvareschi,braian-salvareschi,12,871794,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,18,460,26,0,52.94,0,6,2,20,5,5,22.22,46.51,0,6.77,Jonathan Maidana,jonathan-maidana,123,31980,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,6,681,130,0,40.0,4,9,28,34,8,8,50.0,47.89,6,6.77,Fernando Torrent,fernando-torrent,18,943996,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,7,340,92,0,43.75,7,6,25,32,7,4,60.98,56.14,0,6.77,César Ibáñez,cesar-ibanez,55,988327,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,1,105,9,0,50.0,1,4,3,4,1,1,50.0,50.0,2,6.77,David Sotelo,sotelo-david,5,1406702,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,4,61,20,0,100.0,0,4,5,9,2,0,55.56,69.23,3,6.77,Brian Blando,brian-blando,36,941410,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,2,208,25,0,50.0,3,3,8,10,0,2,66.67,62.5,0,6.77,Julio Soler,julio-soler,41,1201520,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
5,42,1782,226,0,40.0,19,26,48,90,30,21,35.56,37.5,17,6.77,Salomón Rodríguez,salomon-rodriguez,209,1020191,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
2,20,1384,214,0,51.28,5,20,50,70,10,15,56.18,54.69,6,6.77,Bruno Pittón,bruno-pitton,24,800246,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
3,34,1363,211,0,58.62,8,18,31,65,21,15,50.0,54.17,3,6.76,Aarón Quirós,aaron-quiros,21,1113232,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,11,749,109,0,44.0,12,14,45,56,10,7,51.72,50.0,13,6.76,Nicolás Tripichio,nicolas-tripichio,91,358924,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
1,4,691,158,0,30.77,4,15,18,22,15,6,32.14,31.88,7,6.76,Martín Garay,martin-garay,19,992080,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,10,898,135,0,45.45,1,11,31,41,10,11,54.39,51.9,3,6.76,Nicolás Paz,nicolas-paz,32,1189173,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,17,1833,368,0,47.22,28,24,123,140,18,22,47.31,47.3,43,6.76,Bruno Zapelli,bruno-zapelli,922,1092354,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,6,761,166,0,54.55,15,16,46,52,14,8,41.07,42.28,25,6.76,Agustín Martegani,agustin-martegani,317,984926,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
3,32,1901,268,1,50.79,47,26,124,156,36,23,51.45,51.32,24,6.76,Juan Nardoni,juan-nardoni,264,989862,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
10,28,1898,239,1,41.18,31,23,117,145,34,23,47.56,46.18,21,6.76,Kevin Ortíz,kevin-ortiz,48,1180814,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
4,21,1643,196,1,50.0,11,23,70,91,31,18,50.0,50.0,11,6.76,Manuel Garcia,manuel-garcia,7,1105366,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,8,512,116,0,47.06,4,16,34,42,6,3,64.15,60.0,2,6.76,Francisco Gerometta,gerometta-francisco,12,1017181,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
5,27,955,132,0,64.29,11,18,38,65,20,10,46.91,52.85,6,6.76,Julián Chicco,julian-chicco,50,822594,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,18,1035,256,0,54.55,8,12,56,74,5,11,54.9,54.81,17,6.76,Lucas Esquivel,lucas-esquivel,486,1087079,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,11,859,183,0,61.11,9,12,40,51,13,11,62.5,62.2,2,6.76,Juan Franco,juan-franco,30,926812,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
3,8,729,93,0,40.0,12,21,25,33,14,4,41.67,41.25,5,6.76,Nahuel Bustos,nahuel-bustos,721,859961,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,29,830,143,0,64.44,5,14,21,50,4,10,61.76,63.29,2,6.76,Robert Rojas,robert-rojas,413,874964,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
2,9,210,54,0,52.94,2,8,7,16,2,1,43.75,48.48,2,6.76,Agustín Obando,agustin-obando,123,922441,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
5,12,1176,209,0,34.29,5,16,56,68,15,14,52.83,48.23,10,6.76,Juan Sánchez Miño,juan-sanchez-mino,45,106293,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
2,8,1820,343,0,17.78,36,26,77,85,20,23,45.56,39.72,28,6.75,Brian Farioli,brian-farioli,29,989990,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
1,16,536,109,0,84.21,2,15,22,38,6,4,48.89,59.38,0,6.75,Darío Cáceres,dario-caceres,35,922462,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
1,27,391,73,0,49.09,10,15,13,40,5,2,44.83,47.62,6,6.75,Cristian Menéndez,cristian-menendez,18,47333,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,2,709,94,0,28.57,14,12,32,34,4,8,47.76,45.95,7,6.75,Luca Langoni,luca-langoni,654,1199278,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
7,29,1704,250,1,56.86,14,20,67,96,28,20,51.54,53.04,11,6.75,Jherson Mosquera,jherson-mosquera,83,1015662,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
7,30,2105,411,0,43.48,24,26,124,154,36,25,42.76,42.9,30,6.75,Nicolás Fernández,nicolas-fernandez,58,846419,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
0,1,194,10,0,16.67,6,4,13,14,2,4,59.09,50.0,1,6.75,Fabricio Oviedo,oviedo-fabricio,35,1382064,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
